,zipcode,lat,long,price_est
17250,98010,47.3433,-122.037,255000.0
17252,98075,47.5832,-122.02,620000.0
17253,98126,47.5314,-122.37299999999999,450000.0
17254,98031,47.4002,-122.189,279000.0
17255,98027,47.5463,-122.015,625000.0
17256,98042,47.3776,-122.116,274950.0
17257,98126,47.5233,-122.37799999999999,423000.0
17258,98028,47.7598,-122.255,350000.0
17259,98001,47.3352,-122.27799999999999,305000.0
17261,98023,47.323,-122.34899999999999,232000.0
17262,98108,47.5333,-122.294,250000.0
17263,98058,47.4528,-122.17200000000001,220000.0
17264,98107,47.6753,-122.363,435000.0
17265,98126,47.5245,-122.37100000000001,350000.0
17266,98058,47.4572,-122.167,206325.0
17267,98058,47.4572,-122.167,339000.0
17268,98059,47.5078,-122.161,399000.0
17269,98199,47.6571,-122.396,529000.0
17270,98075,47.5992,-122.01899999999999,640000.0
17271,98117,47.6765,-122.389,735000.0
17272,98125,47.7255,-122.29700000000001,378000.0
17276,98034,47.7089,-122.241,380000.0
17277,98034,47.7089,-122.241,624900.0
17278,98029,47.5472,-121.99799999999999,379770.0
17279,98077,47.7427,-122.071,340000.0
17280,98059,47.4863,-122.14,515500.0
17281,98115,47.6725,-122.29299999999999,600000.0
17282,98019,47.7652,-121.90299999999999,400000.0
17283,98155,47.7429,-122.321,364000.0
17284,98059,47.5123,-122.15,440000.0
17285,98125,47.7257,-122.296,285000.0
17286,98112,47.6204,-122.292,669000.0
17287,98125,47.7139,-122.292,475000.0
17288,98103,47.6589,-122.34100000000001,747000.0
17289,98126,47.5532,-122.37200000000001,317000.0
17290,98125,47.7116,-122.311,390000.0
17291,98107,47.674,-122.37100000000001,1070000.0
17293,98117,47.6831,-122.37899999999999,580000.0
17294,98006,47.5592,-122.178,518000.0
17295,98042,47.375,-122.117,147500.0
17296,98006,47.5429,-122.177,555000.0
17297,98109,47.6341,-122.34200000000001,427500.0
17299,98042,47.373999999999995,-122.133,265950.0
17300,98133,47.7172,-122.34,247500.0
17301,98146,47.4972,-122.348,244000.0
17302,98029,47.5669,-122.012,578550.0
17303,98029,47.5532,-121.99799999999999,451000.0
17304,98053,47.7177,-122.03399999999999,489000.0
17306,98072,47.754,-122.14399999999999,475000.0
17307,98103,47.6872,-122.34899999999999,485000.0
17309,98030,47.3842,-122.17,379000.0
17310,98004,47.6458,-122.21799999999999,1630000.0
17311,98112,47.6374,-122.304,739000.0
17312,98042,47.3665,-122.08200000000001,189950.0
17313,98029,47.54600000000001,-122.009,637500.0
17315,98023,47.3212,-122.352,209950.0
17316,98125,47.7132,-122.28299999999999,460000.0
17317,98065,47.5373,-121.87,543500.0
17318,98038,47.3772,-122.029,376000.0
17319,98029,47.5478,-121.999,430000.0
17320,98166,47.4413,-122.345,515000.0
17322,98027,47.5584,-122.089,600000.0
17323,98052,47.7265,-122.13600000000001,476800.0
17324,98105,47.6618,-122.325,815000.0
17325,98065,47.5382,-121.87100000000001,455600.0
17326,98059,47.4936,-122.105,270000.0
17327,98119,47.6346,-122.36399999999999,1200000.0
17328,98119,47.6358,-122.36399999999999,525000.0
17329,98198,47.4051,-122.29,242000.0
17330,98029,47.5535,-122.02799999999999,715000.0
17331,98065,47.5336,-121.867,475000.0
17332,98058,47.4286,-122.185,370000.0
17333,98053,47.6818,-122.025,788600.0
17334,98032,47.3877,-122.234,160000.0
17336,98029,47.5693,-122.00200000000001,520000.0
17337,98136,47.5239,-122.38799999999999,725000.0
17338,98118,47.5282,-122.26700000000001,335000.0
17340,98092,47.3411,-122.197,425000.0
17341,98155,47.7723,-122.31700000000001,420000.0
17342,98072,47.733000000000004,-122.12899999999999,905000.0
17343,98118,47.5631,-122.271,435000.0
17344,98053,47.681999999999995,-122.03399999999999,438000.0
17345,98052,47.6846,-122.163,725000.0
17346,98105,47.666000000000004,-122.289,840000.0
17347,98052,47.6345,-122.10799999999999,425500.0
17349,98010,47.3364,-122.03299999999999,398000.0
17350,98065,47.5415,-121.884,418500.0
17351,98109,47.6312,-122.353,826000.0
17352,98075,47.5943,-121.98100000000001,742000.0
17353,98055,47.4336,-122.197,180000.0
17354,98023,47.3003,-122.37299999999999,286000.0
17355,98053,47.6821,-122.035,421200.0
17356,98038,47.3778,-122.03299999999999,390000.0
17357,98006,47.5656,-122.12200000000001,739000.0
17358,98027,47.5338,-122.03299999999999,499900.0
17359,98155,47.744,-122.292,670000.0
17360,98112,47.6321,-122.306,842500.0
17363,98199,47.6485,-122.397,334000.0
17364,98042,47.3238,-122.14,179900.0
17365,98103,47.6881,-122.34200000000001,563000.0
17366,98038,47.3673,-122.031,310000.0
17367,98133,47.7595,-122.35600000000001,335000.0
17368,98133,47.7595,-122.35600000000001,499950.0
17369,98103,47.6872,-122.333,658500.0
17370,98125,47.7222,-122.29,297000.0
17371,98105,47.6629,-122.325,725000.0
17372,98074,47.6302,-122.069,780000.0
17373,98125,47.7192,-122.32,252500.0
17374,98102,47.5617,-122.385,330000.0
17375,98011,47.7394,-122.204,525000.0
17376,98074,47.6186,-122.06299999999999,365000.0
17377,98116,47.5821,-122.40100000000001,500000.0
17378,98042,47.3648,-122.081,179950.0
17381,98030,47.3623,-122.199,331000.0
17382,98103,47.6767,-122.351,780000.0
17383,98103,47.6854,-122.331,855000.0
17384,98003,47.3532,-122.304,225000.0
17385,98003,47.3331,-122.319,199000.0
17386,98075,47.5747,-122.035,550000.0
17388,98115,47.6747,-122.295,805000.0
17389,98042,47.3585,-122.06700000000001,261000.0
17390,98052,47.6889,-122.117,347000.0
17391,98034,47.7281,-122.23200000000001,390000.0
17392,98011,47.754,-122.21700000000001,436000.0
17394,98107,47.6693,-122.39299999999999,557000.0
17395,98032,47.3698,-122.29700000000001,135000.0
17396,98019,47.7334,-121.97,425000.0
17397,98040,47.5767,-122.23299999999999,648752.0
17399,98033,47.6999,-122.2,630100.0
17401,98133,47.7316,-122.338,269000.0
17402,98056,47.496,-122.189,250000.0
17403,98065,47.5369,-121.887,475000.0
17404,98117,47.6846,-122.366,290000.0
17405,98002,47.3171,-122.219,219000.0
17406,98117,47.6914,-122.37200000000001,416000.0
17407,98188,47.4488,-122.274,179000.0
17408,98003,47.282,-122.303,302000.0
17409,98033,47.6689,-122.195,565000.0
17410,98031,47.3943,-122.198,281700.0
17411,98103,47.661,-122.338,480000.0
17412,98027,47.5172,-122.053,775000.0
17413,98155,47.7444,-122.321,375000.0
17415,98055,47.4655,-122.209,300000.0
17416,98058,47.4496,-122.12,364950.0
17417,98056,47.4821,-122.19200000000001,410000.0
17418,98023,47.3111,-122.396,231000.0
17419,98056,47.5168,-122.193,445000.0
17420,98004,47.5959,-122.198,530000.0
17421,98144,47.5872,-122.316,353500.0
17422,98003,47.3146,-122.323,209950.0
17423,98118,47.565,-122.274,650000.0
17424,98126,47.5319,-122.382,325000.0
17425,98030,47.3823,-122.166,257000.0
17426,98042,47.3745,-122.131,337000.0
17427,98029,47.5499,-121.99799999999999,541000.0
17428,98074,47.6217,-122.03399999999999,577500.0
17429,98136,47.5198,-122.389,560000.0
17430,98102,47.6507,-122.32,979700.0
17431,98008,47.6154,-122.115,750000.0
17432,98102,47.6358,-122.322,407500.0
17433,98115,47.684,-122.281,530000.0
17434,98002,47.292,-122.195,235000.0
17435,98117,47.6886,-122.359,715000.0
17436,98008,47.5878,-122.13,795000.0
17437,98023,47.3367,-122.335,465000.0
17438,98001,47.343,-122.28,287600.0
17439,98007,47.6025,-122.15299999999999,630000.0
17440,98011,47.7275,-122.23200000000001,445000.0
17441,98072,47.751999999999995,-122.14399999999999,490000.0
17442,98136,47.5257,-122.39200000000001,565000.0
17443,98106,47.5248,-122.365,330000.0
17444,98178,47.495,-122.229,463000.0
17446,98002,47.3066,-122.21700000000001,219500.0
17447,98125,47.7062,-122.304,622200.0
17448,98103,47.6534,-122.353,474800.0
17449,98133,47.7467,-122.339,465000.0
17450,98177,47.7776,-122.375,389950.0
17451,98052,47.7014,-122.12200000000001,650000.0
17452,98144,47.5962,-122.301,395000.0
17453,98031,47.38800000000001,-122.176,304500.0
17454,98155,47.7719,-122.31,307000.0
17455,98038,47.3729,-122.037,485000.0
17456,98004,47.6326,-122.21700000000001,1560000.0
17457,98006,47.5766,-122.15100000000001,650500.0
17458,98040,47.5328,-122.226,960000.0
17459,98006,47.5467,-122.181,710000.0
17461,98115,47.6755,-122.285,601000.0
17462,98055,47.4883,-122.225,463828.0
17463,98166,47.4669,-122.355,293000.0
17464,98053,47.6849,-122.037,597500.0
17466,98014,47.6517,-121.906,284000.0
17467,98028,47.7638,-122.27,440000.0
17468,98106,47.5208,-122.36399999999999,340000.0
17469,98106,47.5208,-122.36399999999999,363000.0
17470,98144,47.5729,-122.31,270000.0
17471,98042,47.3695,-122.10799999999999,365000.0
17472,98103,47.6911,-122.35,428000.0
17474,98033,47.7012,-122.166,405000.0
17475,98003,47.3363,-122.331,339900.0
17476,98166,47.4743,-122.34100000000001,275000.0
17477,98115,47.6914,-122.31,361600.0
17478,98030,47.3738,-122.226,325000.0
17479,98112,47.6433,-122.3,1050000.0
17480,98008,47.6205,-122.096,959750.0
17481,98146,47.5035,-122.36,210000.0
17482,98001,47.2634,-122.289,258000.0
17483,98056,47.538999999999994,-122.18,468000.0
17484,98115,47.6855,-122.321,710000.0
17485,98146,47.4913,-122.336,268000.0
17486,98146,47.5048,-122.365,115000.0
17487,98034,47.7326,-122.197,500000.0
17488,98022,47.2689,-122.01,431000.0
17489,98030,47.3639,-122.186,241500.0
17490,98031,47.3997,-122.215,300000.0
17491,98006,47.5483,-122.15799999999999,982000.0
17492,98003,47.3304,-122.302,248500.0
17493,98075,47.5847,-122.03200000000001,665000.0
17494,98034,47.7024,-122.243,1220000.0
17495,98126,47.566,-122.38,380000.0
17496,98178,47.4968,-122.277,220000.0
17497,98116,47.5778,-122.382,631500.0
17498,98034,47.7381,-122.179,386100.0
17500,98105,47.6571,-122.32600000000001,650000.0
17501,98038,47.3844,-122.0,545000.0
17502,98006,47.5496,-122.14,870000.0
17503,98133,47.7175,-122.331,380000.0
17504,98055,47.4741,-122.2,265000.0
17505,98117,47.6786,-122.37899999999999,645500.0
17506,98117,47.685,-122.359,570000.0
17508,98112,47.6368,-122.306,605000.0
17509,98001,47.2958,-122.28399999999999,199500.0
17510,98144,47.5864,-122.301,445000.0
17511,98144,47.5754,-122.288,495000.0
17512,98115,47.6843,-122.28299999999999,594000.0
17513,98199,47.6493,-122.40100000000001,465000.0
17514,98022,47.2848,-121.927,160000.0
17515,98092,47.3314,-122.171,340000.0
17516,98052,47.6748,-122.04899999999999,870000.0
17517,98106,47.5335,-122.34899999999999,249000.0
17518,98033,47.7003,-122.165,500000.0
17519,98001,47.2589,-122.279,220000.0
17520,98055,47.4361,-122.193,368500.0
17521,98042,47.3762,-122.16,439950.0
17522,98001,47.2878,-122.251,179900.0
17523,98011,47.7731,-122.167,490000.0
17524,98004,47.5979,-122.194,425000.0
17526,98118,47.5563,-122.281,447500.0
17527,98007,47.6186,-122.146,768000.0
17528,98178,47.49800000000001,-122.22200000000001,285000.0
17529,98019,47.7731,-121.897,336900.0
17530,98034,47.733999999999995,-122.193,415000.0
17531,98029,47.5694,-122.005,500000.0
17532,98042,47.3486,-122.15299999999999,337000.0
17533,98059,47.49,-122.15,419950.0
17534,98133,47.7427,-122.34,290000.0
17535,98118,47.5162,-122.26,349950.0
17536,98007,47.6057,-122.135,330000.0
17537,98072,47.7337,-122.132,965000.0
17538,98052,47.7242,-122.105,515000.0
17539,98059,47.5283,-122.146,665000.0
17540,98198,47.3816,-122.31299999999999,265000.0
17542,98092,47.3274,-122.178,350000.0
17543,98133,47.7075,-122.336,260000.0
17545,98003,47.3474,-122.303,355000.0
17546,98119,47.647,-122.369,879000.0
17548,98178,47.4977,-122.259,261590.0
17549,98122,47.6094,-122.31,512500.0
17550,98199,47.6419,-122.39399999999999,600000.0
17551,98125,47.7191,-122.315,417500.0
17552,98040,47.5757,-122.21600000000001,970000.0
17553,98038,47.3495,-122.037,316000.0
17554,98031,47.4194,-122.211,397500.0
17556,98075,47.586999999999996,-121.976,840000.0
17558,98038,47.3546,-122.015,312900.0
17559,98155,47.745,-122.31299999999999,325000.0
17560,98199,47.636,-122.391,680000.0
17561,98075,47.5849,-122.03,763000.0
17563,98118,47.5491,-122.27600000000001,475000.0
17564,98136,47.5499,-122.384,219000.0
17565,98074,47.6157,-122.05,415000.0
17566,98178,47.4852,-122.251,90000.0
17567,98178,47.4852,-122.251,220000.0
17568,98116,47.5789,-122.396,616000.0
17569,98022,47.2093,-121.962,269500.0
17570,98117,47.6931,-122.37200000000001,395350.0
17571,98040,47.5893,-122.23200000000001,770000.0
17572,98072,47.7625,-122.025,840000.0
17573,98126,47.5311,-122.381,428950.0
17574,98052,47.7063,-122.10600000000001,800000.0
17575,98177,47.7188,-122.35799999999999,401000.0
17576,98125,47.7263,-122.291,303697.0
17577,98125,47.7105,-122.289,355000.0
17578,98117,47.6953,-122.36200000000001,350000.0
17579,98075,47.578,-122.053,754999.0
17580,98102,47.6451,-122.319,982218.0
17581,98059,47.5062,-122.149,406500.0
17583,98103,47.68600000000001,-122.351,565000.0
17584,98118,47.5248,-122.265,160000.0
17585,98146,47.4976,-122.35,220000.0
17587,98126,47.5527,-122.37899999999999,970000.0
17588,98168,47.5045,-122.33,115000.0
17589,98168,47.5045,-122.33,124000.0
17590,98168,47.5045,-122.33,157000.0
17591,98042,47.3702,-122.07799999999999,183000.0
17592,98056,47.5227,-122.19,527000.0
17593,98014,47.6959,-121.921,407193.0
17594,98199,47.6487,-122.38799999999999,970000.0
17595,98146,47.5117,-122.37899999999999,535000.0
17596,98168,47.478,-122.27799999999999,245000.0
17597,98059,47.4695,-122.07,337000.0
17598,98033,47.6829,-122.20200000000001,630000.0
17599,98003,47.2575,-122.31200000000001,320000.0
17600,98146,47.4838,-122.335,228500.0
17601,98023,47.2908,-122.351,293000.0
17602,98008,47.6019,-122.12299999999999,447000.0
17603,98042,47.3586,-122.074,226500.0
17604,98072,47.7358,-122.17,436000.0
17605,98072,47.7746,-122.15799999999999,451000.0
17607,98125,47.7015,-122.32,450000.0
17608,98117,47.6927,-122.395,635000.0
17609,98031,47.4115,-122.197,292500.0
17610,98038,47.3503,-122.039,329900.0
17611,98115,47.6792,-122.287,531000.0
17612,98004,47.63399999999999,-122.204,725000.0
17613,98133,47.7708,-122.335,355300.0
17614,98003,47.2583,-122.3,280000.0
17615,98033,47.6821,-122.19,1100000.0
17616,98199,47.6593,-122.39399999999999,605004.0
17617,98118,47.5621,-122.28299999999999,260000.0
17618,98103,47.6655,-122.34,748000.0
17619,98115,47.6792,-122.303,776000.0
17620,98103,47.6962,-122.346,425000.0
17621,98118,47.5274,-122.281,230000.0
17622,98155,47.7681,-122.307,418000.0
17623,98038,47.3552,-122.06299999999999,440000.0
17624,98074,47.5908,-122.06200000000001,858450.0
17626,98107,47.6718,-122.39399999999999,957000.0
17627,98115,47.6853,-122.286,507000.0
17628,98107,47.6729,-122.38,575000.0
17629,98103,47.6581,-122.354,700000.0
17630,98028,47.753,-122.244,239950.0
17631,98030,47.3542,-122.181,253000.0
17632,98199,47.663000000000004,-122.402,540000.0
17634,98077,47.7249,-122.024,805000.0
17635,98105,47.6567,-122.325,920000.0
17636,98029,47.5738,-122.01700000000001,496600.0
17637,98023,47.31800000000001,-122.391,246000.0
17638,98106,47.556999999999995,-122.365,350000.0
17639,98117,47.6854,-122.37299999999999,585000.0
17640,98033,47.7002,-122.19200000000001,450000.0
17641,98006,47.5523,-122.119,746000.0
17642,98056,47.5277,-122.184,598555.0
17644,98038,47.3648,-122.046,266500.0
17646,98102,47.6244,-122.32600000000001,625000.0
17647,98198,47.3833,-122.306,243500.0
17648,98103,47.6958,-122.35700000000001,340000.0
17649,98155,47.7504,-122.307,559950.0
17650,98003,47.258,-122.305,315000.0
17652,98102,47.637,-122.324,800000.0
17653,98115,47.6988,-122.31299999999999,550000.0
17654,98033,47.701,-122.199,465000.0
17655,98034,47.7042,-122.18700000000001,465000.0
17656,98006,47.5584,-122.137,710000.0
17657,98074,47.6358,-122.02600000000001,505000.0
17658,98034,47.7037,-122.24,690000.0
17659,98031,47.4014,-122.186,217500.0
17660,98115,47.6733,-122.296,500000.0
17661,98155,47.7362,-122.29,325000.0
17662,98074,47.6276,-122.037,500000.0
17664,98199,47.6404,-122.40799999999999,924000.0
17666,98144,47.5926,-122.3,345000.0
17667,98065,47.5416,-121.869,825000.0
17669,98052,47.648,-122.118,599000.0
17670,98166,47.4565,-122.35,211000.0
17671,98056,47.5123,-122.197,425000.0
17672,98177,47.7743,-122.38799999999999,750000.0
17673,98053,47.6824,-122.036,479000.0
17674,98029,47.5695,-121.992,612500.0
17675,98029,47.5529,-122.027,605000.0
17676,98033,47.6903,-122.213,1360000.0
17678,98059,47.5395,-122.18799999999999,710000.0
17679,98038,47.3518,-122.057,295000.0
17680,98038,47.3492,-122.03399999999999,275250.0
17681,98038,47.3522,-122.059,250000.0
17682,98177,47.7133,-122.367,709000.0
17683,98126,47.556000000000004,-122.376,399500.0
17684,98038,47.3516,-122.057,225000.0
17685,98075,47.5968,-122.015,500000.0
17686,98031,47.4022,-122.166,364900.0
17687,98074,47.619,-122.064,356000.0
17688,98106,47.5402,-122.365,616750.0
17689,98008,47.5745,-122.113,755000.0
17690,98155,47.7366,-122.302,327500.0
17691,98074,47.6481,-122.061,605000.0
17692,98042,47.3616,-122.089,179950.0
17693,98058,47.4243,-122.09700000000001,633000.0
17694,98058,47.4318,-122.181,349950.0
17695,98199,47.6496,-122.413,1080000.0
17696,98001,47.3185,-122.259,425000.0
17697,98122,47.6035,-122.285,990000.0
17699,98006,47.5666,-122.132,590000.0
17700,98003,47.3467,-122.296,242000.0
17701,98075,47.585,-122.051,775000.0
17702,98146,47.5035,-122.384,680000.0
17703,98002,47.2942,-122.226,217000.0
17704,98059,47.4904,-122.15799999999999,395000.0
17705,98059,47.534,-122.161,572500.0
17706,98125,47.7033,-122.322,559900.0
17707,98117,47.6838,-122.4,845000.0
17708,98023,47.3061,-122.361,241000.0
17709,98122,47.617,-122.288,1330000.0
17710,98144,47.5922,-122.29700000000001,475000.0
17711,98103,47.6843,-122.34100000000001,575000.0
17714,98007,47.5984,-122.147,475000.0
17715,98118,47.5566,-122.27799999999999,600000.0
17716,98199,47.6426,-122.40299999999999,515000.0
17717,98034,47.7103,-122.23200000000001,425000.0
17718,98122,47.6086,-122.294,565000.0
17719,98033,47.6949,-122.21,498000.0
17720,98115,47.6756,-122.306,739000.0
17721,98108,47.5622,-122.319,355000.0
17722,98023,47.3118,-122.34,263000.0
17723,98125,47.716,-122.307,375000.0
17724,98056,47.5076,-122.17299999999999,322000.0
17725,98103,47.6932,-122.346,325000.0
17726,98136,47.527,-122.383,290000.0
17727,98074,47.6484,-122.081,809950.0
17728,98122,47.6051,-122.289,969500.0
17729,98077,47.7759,-122.08,665000.0
17730,98003,47.3417,-122.182,635000.0
17731,98038,47.3593,-122.051,272450.0
17732,98008,47.6205,-122.102,427000.0
17733,98056,47.4969,-122.178,261500.0
17734,98006,47.5444,-122.165,488800.0
17735,98136,47.556000000000004,-122.395,340000.0
17736,98042,47.3684,-122.073,398950.0
17737,98042,47.3701,-122.07799999999999,217000.0
17738,98072,47.7648,-122.11200000000001,799000.0
17739,98023,47.3318,-122.34,160000.0
17740,98052,47.6703,-122.15,447000.0
17741,98136,47.5284,-122.391,765000.0
17743,98058,47.4492,-122.116,445000.0
17744,98118,47.5168,-122.285,310000.0
17746,98108,47.5692,-122.295,325000.0
17747,98058,47.4449,-122.12899999999999,345000.0
17748,98106,47.5236,-122.348,300000.0
17749,98077,47.7605,-122.085,530000.0
17750,98077,47.7605,-122.085,583500.0
17751,98155,47.7488,-122.304,410000.0
17752,98117,47.6881,-122.367,535000.0
17754,98148,47.431999999999995,-122.32799999999999,345000.0
17755,98033,47.68600000000001,-122.17200000000001,539000.0
17757,98198,47.3811,-122.31700000000001,187000.0
17758,98059,47.4825,-122.164,270000.0
17759,98115,47.6824,-122.301,546000.0
17760,98199,47.6588,-122.40299999999999,520000.0
17761,98144,47.5822,-122.295,515000.0
17762,98105,47.6582,-122.28,990000.0
17763,98106,47.5467,-122.365,382000.0
17764,98004,47.6163,-122.219,1210000.0
17765,98126,47.5714,-122.38,900000.0
17766,98136,47.5373,-122.39,675000.0
17767,98107,47.6566,-122.36,460000.0
17768,98198,47.4206,-122.324,234000.0
17769,98034,47.7148,-122.212,399000.0
17770,98042,47.3715,-122.16,253500.0
17771,98033,47.6736,-122.176,475000.0
17772,98118,47.54,-122.27,740000.0
17773,98199,47.661,-122.396,799000.0
17774,98058,47.4507,-122.12,390000.0
17775,98155,47.7469,-122.321,421000.0
17776,98042,47.3764,-122.119,296500.0
17777,98112,47.6373,-122.3,895000.0
17778,98092,47.3251,-122.186,386000.0
17779,98155,47.7552,-122.27600000000001,424000.0
17780,98117,47.684,-122.38600000000001,749000.0
17781,98115,47.6976,-122.28299999999999,523000.0
17782,98003,47.3221,-122.322,389000.0
17783,98198,47.3864,-122.31200000000001,270000.0
17784,98059,47.4978,-122.115,275000.0
17785,98001,47.338,-122.258,287500.0
17787,98103,47.6576,-122.348,427000.0
17788,98006,47.5763,-122.154,508450.0
17789,98103,47.6693,-122.333,705000.0
17790,98027,47.4718,-122.009,550000.0
17792,98065,47.5346,-121.875,539900.0
17793,98027,47.5267,-122.03200000000001,330000.0
17794,98115,47.6827,-122.29799999999999,455000.0
17795,98023,47.3016,-122.34200000000001,510000.0
17796,98059,47.4842,-122.117,315000.0
17797,98002,47.2787,-122.205,206000.0
17798,98052,47.6291,-122.09299999999999,592500.0
17799,98033,47.6927,-122.206,744000.0
17800,98042,47.3872,-122.154,334500.0
17801,98112,47.6398,-122.306,886000.0
17802,98052,47.6315,-122.103,600000.0
17804,98116,47.5711,-122.391,550000.0
17805,98022,47.2064,-121.988,184900.0
17806,98148,47.4307,-122.334,245000.0
17807,98112,47.6308,-122.302,370000.0
17808,98011,47.7752,-122.198,480000.0
17809,98103,47.6842,-122.35700000000001,579000.0
17810,98133,47.7753,-122.353,339275.0
17812,98168,47.4727,-122.29799999999999,170000.0
17813,98006,47.5541,-122.10600000000001,950000.0
17814,98006,47.5513,-122.162,623000.0
17815,98117,47.6758,-122.38600000000001,477000.0
17816,98077,47.7419,-122.073,330000.0
17817,98122,47.6095,-122.296,600000.0
17819,98065,47.5325,-121.85600000000001,515000.0
17820,98115,47.6932,-122.3,805000.0
17821,98038,47.381,-122.056,555000.0
17822,98030,47.3718,-122.182,245000.0
17823,98027,47.5672,-122.09,638150.0
17825,98042,47.4229,-122.15299999999999,269950.0
17826,98042,47.3608,-122.083,195000.0
17827,98178,47.4928,-122.23899999999999,159100.0
17828,98033,47.6648,-122.204,550000.0
17829,98118,47.5387,-122.277,299000.0
17830,98103,47.677,-122.33,1380000.0
17831,98055,47.4881,-122.204,249500.0
17832,98112,47.6458,-122.306,700000.0
17833,98030,47.3834,-122.215,275000.0
17834,98028,47.7705,-122.26,565000.0
17835,98133,47.7604,-122.35600000000001,425000.0
17836,98119,47.6508,-122.37299999999999,620047.0
17837,98075,47.5898,-122.052,480000.0
17838,98075,47.5898,-122.052,515000.0
17839,98092,47.2667,-122.21600000000001,420000.0
17840,98006,47.5701,-122.124,610000.0
17841,98177,47.7081,-122.374,849000.0
17842,98125,47.715,-122.28200000000001,718000.0
17843,98023,47.3149,-122.37799999999999,295000.0
17844,98107,47.6732,-122.4,871000.0
17845,98178,47.5073,-122.23899999999999,430000.0
17846,98028,47.7341,-122.242,440000.0
17847,98115,47.6892,-122.306,405000.0
17849,98074,47.6194,-122.02600000000001,675000.0
17850,98126,47.5663,-122.37899999999999,480000.0
17851,98133,47.7671,-122.334,362500.0
17852,98007,47.6599,-122.146,752888.0
17853,98118,47.5372,-122.289,255000.0
17854,98019,47.7391,-121.98200000000001,283700.0
17855,98030,47.3732,-122.179,335000.0
17856,98168,47.4881,-122.281,285000.0
17857,98148,47.4562,-122.33,278000.0
17858,98052,47.6654,-122.14200000000001,731000.0
17860,98019,47.7077,-121.914,334200.0
17861,98115,47.6862,-122.31,642000.0
17862,98144,47.57899999999999,-122.294,540000.0
17863,98022,47.2138,-121.98200000000001,299000.0
17864,98116,47.5889,-122.389,560000.0
17865,98107,47.6733,-122.35799999999999,852000.0
17866,98126,47.5478,-122.37700000000001,306000.0
17867,98034,47.717,-122.163,440000.0
17868,98008,47.6366,-122.118,517000.0
17869,98115,47.691,-122.309,379000.0
17870,98027,47.5289,-122.03,360000.0
17871,98115,47.6811,-122.318,645000.0
17872,98056,47.496,-122.186,217000.0
17873,98126,47.5292,-122.376,255000.0
17874,98029,47.5596,-122.022,625000.0
17875,98136,47.5355,-122.39,680000.0
17876,98155,47.7622,-122.302,440000.0
17877,98074,47.631,-122.052,615000.0
17878,98146,47.5121,-122.375,239000.0
17879,98070,47.3758,-122.425,462500.0
17880,98115,47.6881,-122.31299999999999,619400.0
17882,98136,47.5487,-122.391,330000.0
17884,98103,47.7005,-122.352,430000.0
17886,98033,47.6828,-122.20700000000001,778000.0
17887,98042,47.3687,-122.085,219000.0
17889,98040,47.5803,-122.227,715000.0
17890,98040,47.5477,-122.215,950000.0
17891,98115,47.6938,-122.31200000000001,425000.0
17892,98003,47.3304,-122.304,239000.0
17893,98011,47.761,-122.214,310000.0
17894,98115,47.6962,-122.321,400000.0
17895,98070,47.4193,-122.444,428000.0
17896,98117,47.6847,-122.37200000000001,600000.0
17897,98042,47.3735,-122.156,415000.0
17898,98133,47.7228,-122.35700000000001,401000.0
17899,98168,47.4864,-122.316,292000.0
17900,98166,47.4515,-122.368,291750.0
17901,98023,47.3112,-122.37799999999999,227000.0
17902,98005,47.6385,-122.167,675000.0
17903,98144,47.5998,-122.31200000000001,397500.0
17904,98168,47.4764,-122.26899999999999,206000.0
17905,98122,47.6162,-122.288,1190000.0
17907,98059,47.5048,-122.155,427500.0
17908,98146,47.4907,-122.336,115000.0
17909,98117,47.6896,-122.374,559000.0
17910,98103,47.6526,-122.34200000000001,420000.0
17911,98072,47.7707,-122.12299999999999,550000.0
17912,98133,47.7289,-122.337,282150.0
17913,98118,47.5506,-122.27600000000001,260000.0
17914,98065,47.5322,-121.851,428000.0
17915,98133,47.7293,-122.34299999999999,319950.0
17916,98039,47.61600000000001,-122.23899999999999,1350000.0
17917,98115,47.6846,-122.31700000000001,552000.0
17918,98115,47.6868,-122.30799999999999,637000.0
17919,98023,47.3071,-122.381,213000.0
17920,98166,47.4583,-122.353,215000.0
17921,98199,47.6501,-122.405,590000.0
17922,98038,47.3692,-122.04700000000001,390000.0
17923,98198,47.4095,-122.296,287000.0
17924,98033,47.6766,-122.186,580000.0
17925,98029,47.5745,-122.01700000000001,424000.0
17926,98029,47.5641,-122.012,610000.0
17928,98107,47.6583,-122.36200000000001,623500.0
17930,98112,47.6199,-122.3,906000.0
17931,98019,47.7279,-121.96700000000001,330000.0
17932,98106,47.5281,-122.36200000000001,275000.0
17933,98155,47.7347,-122.302,290000.0
17934,98103,47.6539,-122.329,599950.0
17935,98038,47.4,-122.027,550000.0
17936,98055,47.4719,-122.191,289000.0
17937,98056,47.5378,-122.17,411000.0
17938,98144,47.5882,-122.295,826000.0
17939,98056,47.4887,-122.19200000000001,400000.0
17940,98106,47.525,-122.366,342000.0
17941,98199,47.6639,-122.399,475000.0
17942,98105,47.6644,-122.29299999999999,1210000.0
17943,98166,47.4701,-122.36399999999999,455000.0
17944,98103,47.6559,-122.344,850000.0
17945,98023,47.3027,-122.376,185000.0
17947,98198,47.3999,-122.301,239900.0
17948,98027,47.5322,-122.056,765000.0
17949,98072,47.748999999999995,-122.083,437000.0
