,Unnamed: 0,zipcode,lat,long,price_est,city,statecode
18300,20352,98029,47.5407,-121.993,805000.0,ISSAQUAH,WA
18301,20354,98103,47.6889,-122.352,1210000.0,SEATTLE,WA
18302,20355,98059,47.5066,-122.146,745000.0,RENTON,WA
18303,20356,98144,47.5828,-122.314,329445.0,SEATTLE,WA
18304,20357,98011,47.7719,-122.168,588000.0,BOTHELL,WA
18305,20358,98029,47.5445,-122.013,494815.0,ISSAQUAH,WA
18306,20359,98065,47.5196,-121.878,591975.0,SNOQUALMIE,WA
18307,20360,98059,47.4827,-122.135,600000.0,RENTON,WA
18308,20361,98029,47.5606,-122.011,673000.0,ISSAQUAH,WA
18309,20362,98074,47.5929,-122.057,889950.0,SAMMAMISH,WA
18310,20363,98065,47.5352,-121.88,500000.0,SNOQUALMIE,WA
18311,20364,98107,47.666,-122.367,500000.0,SEATTLE,WA
18312,20366,98117,47.6998,-122.367,437000.0,SEATTLE,WA
18313,20367,98116,47.5694,-122.387,419700.0,SEATTLE,WA
18314,20368,98136,47.5314,-122.392,394000.0,SEATTLE,WA
18315,20369,98038,47.3538,-122.021,342000.0,MAPLE VALLEY,WA
18316,20372,98118,47.5538,-122.282,343000.0,SEATTLE,WA
18317,20373,98144,47.588,-122.304,390000.0,SEATTLE,WA
18318,20374,98038,47.3654,-122.021,274000.0,MAPLE VALLEY,WA
18319,20375,98177,47.7747,-122.366,700000.0,SEATTLE,WA
18320,20376,98136,47.5535,-122.395,838000.0,SEATTLE,WA
18321,20377,98002,47.2773,-122.216,300000.0,AUBURN,WA
18322,20378,98103,47.6801,-122.348,467000.0,SEATTLE,WA
18323,20379,98108,47.5348,-122.295,395000.0,SEATTLE,WA
18324,20380,98023,47.3375,-122.337,734000.0,FEDERAL WAY,WA
18325,20381,98059,47.4866,-122.155,480000.0,RENTON,WA
18326,20382,98118,47.5661,-122.29,539000.0,SEATTLE,WA
18327,20383,98042,47.3587,-122.163,459950.0,KENT,WA
18328,20384,98136,47.5396,-122.387,306500.0,SEATTLE,WA
18329,20385,98065,47.5342,-121.841,408474.0,SNOQUALMIE,WA
18330,20386,98059,47.496,-122.151,437000.0,RENTON,WA
18331,20387,98108,47.5671,-122.298,160797.0,SEATTLE,WA
18332,20388,98056,47.524,-122.2,729000.0,RENTON,WA
18333,20389,98034,47.7043,-122.209,499000.0,KIRKLAND,WA
18334,20390,98042,47.3726,-122.159,359950.0,KENT,WA
18335,20391,98074,47.6026,-122.06,929000.0,SAMMAMISH,WA
18336,20392,98107,47.6689,-122.363,529950.0,SEATTLE,WA
18337,20393,98027,47.5394,-122.027,461000.0,ISSAQUAH,WA
18338,20394,98136,47.5472,-122.384,271115.0,SEATTLE,WA
18339,20395,98053,47.6842,-122.04,653000.0,REDMOND,WA
18340,20396,98103,47.6512,-122.345,565000.0,SEATTLE,WA
18341,20397,98107,47.6748,-122.377,529950.0,SEATTLE,WA
18342,20398,98028,47.7477,-122.236,585000.0,KENMORE,WA
18343,20399,98103,47.6536,-122.354,609000.0,SEATTLE,WA
18344,20400,98002,47.3454,-122.214,267000.0,AUBURN,WA
18345,20401,98028,47.7678,-122.237,557000.0,KENMORE,WA
18346,20403,98103,47.653,-122.352,625000.0,SEATTLE,WA
18347,20404,98027,47.53,-122.073,599000.0,ISSAQUAH,WA
18348,20406,98112,47.6408,-122.307,1290000.0,SEATTLE,WA
18349,20407,98042,47.3602,-122.082,324500.0,KENT,WA
18350,20408,98065,47.5158,-121.871,471500.0,SNOQUALMIE,WA
18351,20410,98006,47.5481,-122.103,998000.0,BELLEVUE,WA
18352,20411,98188,47.4697,-122.267,262000.0,SEATTLE,WA
18353,20412,98116,47.5602,-122.39,844000.0,SEATTLE,WA
18354,20413,98052,47.7043,-122.114,745641.0,REDMOND,WA
18355,20414,98133,47.7226,-122.33,659950.0,SEATTLE,WA
18356,20415,98038,47.3706,-122.018,339989.0,MAPLE VALLEY,WA
18357,20416,98106,47.5488,-122.364,352500.0,SEATTLE,WA
18358,20417,98112,47.6206,-122.299,525000.0,SEATTLE,WA
18359,20419,98030,47.3424,-122.179,491000.0,KENT,WA
18360,20420,98029,47.5603,-122.013,675000.0,ISSAQUAH,WA
18361,20421,98103,47.6907,-122.343,344000.0,SEATTLE,WA
18362,20422,98059,47.4944,-122.15,530000.0,RENTON,WA
18363,20423,98055,47.4785,-122.228,290500.0,RENTON,WA
18364,20424,98108,47.5646,-122.295,335000.0,SEATTLE,WA
18365,20426,98126,47.545,-122.368,379000.0,SEATTLE,WA
18366,20427,98103,47.6961,-122.349,385000.0,SEATTLE,WA
18367,20428,98059,47.4799,-122.127,500012.0,RENTON,WA
18368,20429,98125,47.7338,-122.309,366750.0,SEATTLE,WA
18369,20430,98122,47.612,-122.295,405000.0,SEATTLE,WA
18370,20431,98144,47.5998,-122.311,356999.0,SEATTLE,WA
18371,20432,98105,47.665,-122.285,590000.0,SEATTLE,WA
18372,20433,98108,47.5684,-122.314,294000.0,SEATTLE,WA
18373,20434,98053,47.6945,-122.018,731500.0,REDMOND,WA
18374,20435,98074,47.593,-122.057,837219.0,SAMMAMISH,WA
18375,20437,98056,47.5299,-122.203,798800.0,RENTON,WA
18376,20438,98103,47.6875,-122.339,482500.0,SEATTLE,WA
18377,20439,98027,47.5115,-122.031,820000.0,ISSAQUAH,WA
18378,20440,98125,47.728,-122.292,319000.0,SEATTLE,WA
18379,20443,98125,47.719,-122.317,378000.0,SEATTLE,WA
18380,20445,98118,47.5492,-122.276,489950.0,SEATTLE,WA
18381,20446,98136,47.5397,-122.387,345000.0,SEATTLE,WA
18382,20447,98198,47.3938,-122.321,510000.0,SEATTLE,WA
18383,20448,98023,47.2961,-122.348,432500.0,FEDERAL WAY,WA
18384,20449,98059,47.5075,-122.148,650000.0,RENTON,WA
18385,20450,98033,47.6915,-122.177,750000.0,KIRKLAND,WA
18386,20451,98117,47.6886,-122.364,870000.0,SEATTLE,WA
18387,20452,98075,47.5934,-121.974,900000.0,SAMMAMISH,WA
18388,20453,98102,47.6395,-122.329,664950.0,SEATTLE,WA
18389,20454,98027,47.5345,-122.069,391000.0,ISSAQUAH,WA
18390,20456,98042,47.3584,-122.163,479349.0,KENT,WA
18391,20457,98027,47.5402,-122.028,661000.0,ISSAQUAH,WA
18392,20458,98103,47.6935,-122.342,379000.0,SEATTLE,WA
18393,20459,98027,47.5401,-122.027,415000.0,ISSAQUAH,WA
18394,20460,98103,47.6964,-122.341,375000.0,SEATTLE,WA
18395,20461,98103,47.6972,-122.341,355000.0,SEATTLE,WA
18396,20462,98105,47.6619,-122.324,540000.0,SEATTLE,WA
18397,20463,98116,47.5644,-122.388,290000.0,SEATTLE,WA
18398,20464,98103,47.6543,-122.345,500000.0,SEATTLE,WA
18399,20465,98038,47.3494,-122.044,416000.0,MAPLE VALLEY,WA
18400,20466,98126,47.5444,-122.369,349900.0,SEATTLE,WA
18401,20467,98122,47.6018,-122.297,465000.0,SEATTLE,WA
18402,20468,98029,47.5401,-121.993,950000.0,ISSAQUAH,WA
18403,20469,98126,47.543,-122.372,496800.0,SEATTLE,WA
18404,20470,98133,47.7321,-122.334,680000.0,SEATTLE,WA
18405,20471,98122,47.6178,-122.29,920000.0,SEATTLE,WA
18406,20473,98053,47.6835,-122.045,825000.0,REDMOND,WA
18407,20474,98125,47.7209,-122.291,292000.0,SEATTLE,WA
18408,20475,98059,47.495,-122.149,576000.0,RENTON,WA
18409,20477,98115,47.6762,-122.288,953007.0,SEATTLE,WA
18410,20478,98038,47.3826,-122.036,399000.0,MAPLE VALLEY,WA
18411,20479,98136,47.5496,-122.388,399000.0,SEATTLE,WA
18412,20480,98075,47.5819,-122.047,847093.0,SAMMAMISH,WA
18413,20481,98107,47.669,-122.402,599950.0,SEATTLE,WA
18414,20482,98117,47.6781,-122.374,499000.0,SEATTLE,WA
18415,20485,98052,47.6966,-122.133,1030000.0,REDMOND,WA
18416,20486,98059,47.4876,-122.146,515000.0,RENTON,WA
18417,20487,98027,47.5345,-122.069,355000.0,ISSAQUAH,WA
18418,20488,98002,47.3452,-122.21,319900.0,AUBURN,WA
18419,20489,98117,47.6865,-122.363,460000.0,SEATTLE,WA
18420,20490,98053,47.6968,-122.025,305000.0,REDMOND,WA
18421,20491,98092,47.2583,-122.203,280000.0,AUBURN,WA
18422,20492,98136,47.5477,-122.388,394950.0,SEATTLE,WA
18423,20493,98146,47.4919,-122.336,382000.0,SEATTLE,WA
18424,20494,98103,47.6485,-122.334,560000.0,SEATTLE,WA
18425,20495,98112,47.6196,-122.297,772000.0,SEATTLE,WA
18426,20496,98032,47.3693,-122.286,324950.0,KENT,WA
18427,20497,98027,47.5638,-122.094,530000.0,ISSAQUAH,WA
18428,20498,98105,47.6605,-122.319,384000.0,SEATTLE,WA
18429,20499,98056,47.5033,-122.193,719950.0,RENTON,WA
18430,20500,98103,47.6905,-122.364,319950.0,SEATTLE,WA
18431,20501,98055,47.4497,-122.188,292000.0,RENTON,WA
18432,20502,98119,47.6356,-122.373,1500000.0,SEATTLE,WA
18433,20503,98103,47.6534,-122.356,425000.0,SEATTLE,WA
18434,20504,98034,47.7202,-122.223,799950.0,KIRKLAND,WA
18435,20505,98107,47.6689,-122.363,499000.0,SEATTLE,WA
18436,20506,98059,47.4831,-122.135,572000.0,RENTON,WA
18437,20507,98122,47.602,-122.308,459000.0,SEATTLE,WA
18438,20508,98116,47.5818,-122.402,529500.0,SEATTLE,WA
18439,20509,98092,47.3263,-122.18,374500.0,AUBURN,WA
18440,20510,98102,47.6376,-122.326,584000.0,SEATTLE,WA
18441,20512,98102,47.6369,-122.327,505000.0,SEATTLE,WA
18442,20513,98144,47.5925,-122.302,565000.0,SEATTLE,WA
18443,20514,98052,47.709,-122.118,799000.0,REDMOND,WA
18444,20515,98199,47.648,-122.396,547000.0,SEATTLE,WA
18445,20516,98166,47.4692,-122.351,550000.0,SEATTLE,WA
18446,20517,98038,47.3611,-122.047,250000.0,MAPLE VALLEY,WA
18447,20520,98144,47.6006,-122.305,441000.0,SEATTLE,WA
18448,20521,98002,47.3454,-122.214,265000.0,AUBURN,WA
18449,20522,98038,47.3601,-122.032,430000.0,MAPLE VALLEY,WA
18450,20523,98031,47.4222,-122.193,286800.0,KENT,WA
18451,20524,98144,47.5893,-122.317,375000.0,SEATTLE,WA
18452,20525,98106,47.5555,-122.363,312500.0,SEATTLE,WA
18453,20526,98075,47.5607,-122.031,850000.0,SAMMAMISH,WA
18454,20527,98177,47.7035,-122.357,390500.0,SEATTLE,WA
18455,20528,98119,47.63800000000001,-122.375,455000.0,SEATTLE,WA
18456,20529,98107,47.6675,-122.368,455000.0,SEATTLE,WA
18457,20530,98103,47.6871,-122.339,515000.0,SEATTLE,WA
18458,20531,98126,47.5459,-122.368,362500.0,SEATTLE,WA
18459,20532,98058,47.4517,-122.084,460000.0,RENTON,WA
18460,20533,98065,47.5168,-121.87,540000.0,SNOQUALMIE,WA
18461,20534,98108,47.5638,-122.295,230000.0,SEATTLE,WA
18462,20535,98107,47.6728,-122.374,425000.0,SEATTLE,WA
18463,20536,98003,47.3341,-122.304,298450.0,FEDERAL WAY,WA
18464,20537,98038,47.3626,-122.04,344000.0,MAPLE VALLEY,WA
18465,20538,98115,47.6856,-122.315,416286.0,SEATTLE,WA
18466,20539,98092,47.3404,-122.181,379500.0,AUBURN,WA
18467,20540,98103,47.6994,-122.341,350000.0,SEATTLE,WA
18468,20541,98106,47.5171,-122.347,258800.0,SEATTLE,WA
18469,20542,98133,47.7222,-122.331,620000.0,SEATTLE,WA
18470,20543,98106,47.5489,-122.363,295000.0,SEATTLE,WA
18471,20544,98075,47.5975,-121.985,908990.0,SAMMAMISH,WA
18472,20545,98031,47.3522,-122.201,485230.0,KENT,WA
18473,20546,98029,47.5493,-121.998,475000.0,ISSAQUAH,WA
18474,20548,98027,47.5446,-122.017,635000.0,ISSAQUAH,WA
18475,20549,98126,47.5444,-122.375,350000.0,SEATTLE,WA
18476,20550,98125,47.7162,-122.294,345000.0,SEATTLE,WA
18477,20551,98109,47.6356,-122.346,700000.0,SEATTLE,WA
18478,20552,98107,47.6651,-122.368,490000.0,SEATTLE,WA
18479,20553,98052,47.6965,-122.134,1300000.0,REDMOND,WA
18480,20554,98119,47.6273,-122.359,579000.0,SEATTLE,WA
18481,20555,98122,47.6114,-122.31,552500.0,SEATTLE,WA
18482,20556,98059,47.495,-122.145,467000.0,RENTON,WA
18483,20557,98031,47.4213,-122.194,305000.0,KENT,WA
18484,20558,98133,47.70399999999999,-122.347,212000.0,SEATTLE,WA
18485,20559,98053,47.6866,-122.013,429000.0,REDMOND,WA
18486,20560,98126,47.5433,-122.376,479950.0,SEATTLE,WA
18487,20561,98117,47.6813,-122.372,825000.0,SEATTLE,WA
18488,20563,98042,47.3584,-122.083,250000.0,KENT,WA
18489,20564,98034,47.7178,-122.19,289000.0,KIRKLAND,WA
18490,20565,98146,47.5134,-122.342,265000.0,SEATTLE,WA
18491,20566,98125,47.7185,-122.317,344000.0,SEATTLE,WA
18492,20567,98116,47.58600000000001,-122.383,749000.0,SEATTLE,WA
18493,20568,98065,47.5202,-121.87,492000.0,SNOQUALMIE,WA
18494,20569,98059,47.4829,-122.156,552500.0,RENTON,WA
18495,20570,98102,47.6372,-122.324,653500.0,SEATTLE,WA
18496,20571,98117,47.6775,-122.385,855000.0,SEATTLE,WA
18497,20572,98006,47.5524,-122.139,333000.0,BELLEVUE,WA
18498,20573,98059,47.4916,-122.153,415000.0,RENTON,WA
18499,20574,98178,47.4925,-122.273,445000.0,SEATTLE,WA
18500,20575,98002,47.3523,-122.212,273500.0,AUBURN,WA
18501,20577,98107,47.6607,-122.362,1200000.0,SEATTLE,WA
18502,20578,98115,47.6767,-122.291,430000.0,SEATTLE,WA
18503,20579,98146,47.5108,-122.362,392000.0,SEATTLE,WA
18504,20580,98006,47.5456,-122.129,795000.0,BELLEVUE,WA
18505,20581,98117,47.6904,-122.37,457000.0,SEATTLE,WA
18506,20582,98001,47.2953,-122.265,453000.0,AUBURN,WA
18507,20583,98103,47.6973,-122.35,376000.0,SEATTLE,WA
18508,20584,98059,47.4783,-122.123,469995.0,RENTON,WA
18509,20585,98053,47.7169,-122.02,540000.0,REDMOND,WA
18510,20586,98065,47.515,-121.87,555000.0,SNOQUALMIE,WA
18511,20587,98118,47.5448,-122.288,445000.0,SEATTLE,WA
18512,20588,98106,47.5212,-122.357,256950.0,SEATTLE,WA
18513,20589,98002,47.3363,-122.211,297000.0,AUBURN,WA
18514,20590,98038,47.3627,-122.04,320000.0,MAPLE VALLEY,WA
18515,20592,98052,47.705,-122.126,799990.0,REDMOND,WA
18516,20593,98072,47.774,-122.162,680000.0,WOODINVILLE,WA
18517,20594,98108,47.5629,-122.297,395000.0,SEATTLE,WA
18518,20595,98117,47.6764,-122.389,732000.0,SEATTLE,WA
18519,20596,98118,47.5419,-122.271,163800.0,SEATTLE,WA
18520,20597,98118,47.5419,-122.271,220000.0,SEATTLE,WA
18521,20598,98133,47.7293,-122.343,308625.0,SEATTLE,WA
18522,20599,98042,47.3515,-122.134,375000.0,KENT,WA
18523,20600,98092,47.3258,-122.165,300000.0,AUBURN,WA
18524,20601,98042,47.3366,-122.052,284000.0,KENT,WA
18525,20602,98112,47.6206,-122.3,610000.0,SEATTLE,WA
18526,20603,98053,47.688,-122.018,955000.0,REDMOND,WA
18527,20604,98033,47.6706,-122.173,982000.0,KIRKLAND,WA
18528,20605,98103,47.6961,-122.349,359000.0,SEATTLE,WA
18529,20606,98052,47.7053,-122.113,779380.0,REDMOND,WA
18530,20608,98027,47.5446,-122.017,635000.0,ISSAQUAH,WA
18531,20609,98029,47.5408,-121.992,1060000.0,ISSAQUAH,WA
18532,20610,98136,47.549,-122.387,389500.0,SEATTLE,WA
18533,20611,98106,47.5165,-122.346,359800.0,SEATTLE,WA
18534,20612,98125,47.7175,-122.284,399950.0,SEATTLE,WA
18535,20613,98106,47.5555,-122.362,320000.0,SEATTLE,WA
18536,20614,98002,47.3452,-122.217,255900.0,AUBURN,WA
18537,20615,98146,47.5108,-122.363,380000.0,SEATTLE,WA
18538,20616,98119,47.6353,-122.371,580000.0,SEATTLE,WA
18539,20617,98106,47.5571,-122.357,545000.0,SEATTLE,WA
18540,20618,98136,47.5429,-122.387,451300.0,SEATTLE,WA
18541,20619,98074,47.6072,-122.054,852880.0,SAMMAMISH,WA
18542,20620,98055,47.43,-122.188,305000.0,RENTON,WA
18543,20621,98125,47.7123,-122.301,295000.0,SEATTLE,WA
18544,20622,98002,47.3451,-122.214,261000.0,AUBURN,WA
18545,20623,98065,47.5342,-121.876,560000.0,SNOQUALMIE,WA
18546,20624,98053,47.6869,-122.019,795000.0,REDMOND,WA
18547,20625,98038,47.3607,-122.038,384950.0,MAPLE VALLEY,WA
18548,20626,98103,47.6558,-122.348,500000.0,SEATTLE,WA
18549,20627,98065,47.5169,-121.886,640000.0,SNOQUALMIE,WA
18550,20628,98023,47.2975,-122.35,418000.0,FEDERAL WAY,WA
18551,20629,98115,47.6955,-122.29,799000.0,SEATTLE,WA
18552,20630,98001,47.2851,-122.277,552900.0,AUBURN,WA
18553,20631,98136,47.5402,-122.387,539950.0,SEATTLE,WA
18554,20632,98001,47.2905,-122.264,524225.0,AUBURN,WA
18555,20633,98115,47.6823,-122.327,424950.0,SEATTLE,WA
18556,20634,98117,47.6783,-122.366,560000.0,SEATTLE,WA
18557,20635,98011,47.7744,-122.225,715000.0,BOTHELL,WA
18558,20636,98108,47.5289,-122.321,300000.0,SEATTLE,WA
18559,20637,98029,47.554,-121.998,405000.0,ISSAQUAH,WA
18560,20638,98133,47.7302,-122.355,327000.0,SEATTLE,WA
18561,20639,98074,47.6236,-122.023,859950.0,SAMMAMISH,WA
18562,20640,98133,47.7113,-122.349,560000.0,SEATTLE,WA
18563,20641,98126,47.5442,-122.371,379900.0,SEATTLE,WA
18564,20642,98059,47.4815,-122.127,625000.0,RENTON,WA
18565,20643,98038,47.37,-122.019,398096.0,MAPLE VALLEY,WA
18566,20644,98106,47.5582,-122.363,315000.0,SEATTLE,WA
18567,20645,98052,47.7049,-122.125,939000.0,REDMOND,WA
18568,20646,98052,47.6647,-122.087,674000.0,REDMOND,WA
18569,20647,98092,47.3384,-122.18,306000.0,AUBURN,WA
18570,20649,98115,47.6912,-122.313,394950.0,SEATTLE,WA
18571,20650,98075,47.5818,-122.047,914154.0,SAMMAMISH,WA
18572,20651,98011,47.754,-122.215,496000.0,BOTHELL,WA
18573,20652,98144,47.5701,-122.288,430100.0,SEATTLE,WA
18574,20655,98118,47.5328,-122.282,310000.0,SEATTLE,WA
18575,20656,98001,47.3427,-122.278,349950.0,AUBURN,WA
18576,20657,98103,47.6853,-122.356,625000.0,SEATTLE,WA
18577,20659,98029,47.5525,-121.99,680000.0,ISSAQUAH,WA
18578,20660,98027,47.5528,-122.076,828950.0,ISSAQUAH,WA
18579,20661,98092,47.2582,-122.198,274950.0,AUBURN,WA
18580,20662,98056,47.5184,-122.196,293000.0,RENTON,WA
18581,20663,98029,47.5515,-122.0,795000.0,ISSAQUAH,WA
18582,20664,98002,47.3448,-122.217,282900.0,AUBURN,WA
18583,20665,98033,47.6819,-122.172,909950.0,KIRKLAND,WA
18584,20666,98074,47.6178,-122.055,922755.0,SAMMAMISH,WA
18585,20667,98001,47.344,-122.269,424000.0,AUBURN,WA
18586,20668,98059,47.4714,-122.071,630000.0,RENTON,WA
18587,20669,98011,47.7647,-122.213,810000.0,BOTHELL,WA
18588,20670,98022,47.1948,-121.975,256703.0,ENUMCLAW,WA
18589,20671,98053,47.6856,-122.013,386380.0,REDMOND,WA
18590,20672,98053,47.709,-122.018,485000.0,REDMOND,WA
18591,20673,98038,47.3665,-122.022,275000.0,MAPLE VALLEY,WA
18592,20674,98055,47.4513,-122.202,370000.0,RENTON,WA
18593,20675,98102,47.6371,-122.327,499950.0,SEATTLE,WA
18594,20676,98144,47.5934,-122.298,502000.0,SEATTLE,WA
18595,20677,98122,47.6179,-122.312,654000.0,SEATTLE,WA
18596,20678,98116,47.5775,-122.41,575000.0,SEATTLE,WA
18597,20679,98188,47.4565,-122.287,500000.0,SEATTLE,WA
18598,20680,98027,47.5368,-122.073,554000.0,ISSAQUAH,WA
18599,20681,98059,47.5013,-122.147,360000.0,RENTON,WA
18600,20682,98028,47.7748,-122.244,619990.0,KENMORE,WA
18601,20683,98001,47.2599,-122.256,317500.0,AUBURN,WA
18602,20684,98028,47.7401,-122.226,564950.0,KENMORE,WA
18603,20685,98117,47.6884,-122.374,545000.0,SEATTLE,WA
18604,20686,98042,47.3359,-122.055,333700.0,KENT,WA
18605,20687,98033,47.6653,-122.205,1480000.0,KIRKLAND,WA
18606,20688,98028,47.7727,-122.237,530000.0,KENMORE,WA
18607,20689,98107,47.6714,-122.382,396000.0,SEATTLE,WA
18608,20690,98027,47.5325,-122.072,305000.0,ISSAQUAH,WA
18609,20691,98118,47.5241,-122.285,380000.0,SEATTLE,WA
18610,20692,98055,47.429,-122.189,305000.0,RENTON,WA
18611,20693,98056,47.5073,-122.168,440000.0,RENTON,WA
18612,20694,98148,47.431,-122.335,459000.0,SEATTLE,WA
18613,20695,98122,47.6034,-122.309,530000.0,SEATTLE,WA
18614,20696,98059,47.4865,-122.143,600000.0,RENTON,WA
18615,20697,98144,47.5973,-122.298,515000.0,SEATTLE,WA
18616,20698,98002,47.3363,-122.215,275000.0,AUBURN,WA
18617,20699,98107,47.6646,-122.367,540000.0,SEATTLE,WA
18618,20700,98065,47.5439,-121.88,445000.0,SNOQUALMIE,WA
18619,20701,98106,47.5202,-122.357,285000.0,SEATTLE,WA
18620,20702,98144,47.5893,-122.309,480000.0,SEATTLE,WA
18621,20703,98118,47.535,-122.284,440000.0,SEATTLE,WA
18622,20704,98146,47.5123,-122.358,287450.0,SEATTLE,WA
18623,20705,98059,47.5079,-122.158,507950.0,RENTON,WA
18624,20706,98056,47.537,-122.185,750000.0,RENTON,WA
18625,20707,98115,47.6989,-122.317,425000.0,SEATTLE,WA
18626,20708,98126,47.5675,-122.369,420000.0,SEATTLE,WA
18627,20709,98136,47.5491,-122.387,394950.0,SEATTLE,WA
18628,20710,98065,47.517,-121.876,635000.0,SNOQUALMIE,WA
18629,20712,98038,47.356,-122.057,380000.0,MAPLE VALLEY,WA
18630,20713,98033,47.699,-122.207,1130000.0,KIRKLAND,WA
18631,20714,98011,47.7449,-122.192,540000.0,BOTHELL,WA
18632,20715,98027,47.5321,-122.073,352499.0,ISSAQUAH,WA
18633,20716,98058,47.4283,-122.102,603000.0,RENTON,WA
18634,20717,98177,47.7039,-122.36,685000.0,SEATTLE,WA
18635,20718,98019,47.7457,-121.985,330675.0,DUVALL,WA
18636,20719,98118,47.5323,-122.281,275000.0,SEATTLE,WA
18637,20720,98030,47.3771,-122.186,259950.0,KENT,WA
18638,20721,98014,47.6927,-121.92,441000.0,CARNATION,WA
18639,20723,98144,47.5816,-122.296,590000.0,SEATTLE,WA
18640,20724,98116,47.5774,-122.412,497000.0,SEATTLE,WA
18641,20725,98001,47.3518,-122.275,345500.0,AUBURN,WA
18642,20726,98102,47.6371,-122.327,562500.0,SEATTLE,WA
18643,20727,98027,47.5339,-122.067,355000.0,ISSAQUAH,WA
18644,20728,98118,47.5663,-122.29,345000.0,SEATTLE,WA
18645,20729,98056,47.51,-122.185,478000.0,RENTON,WA
18646,20730,98030,47.3512,-122.135,391500.0,KENT,WA
18647,20731,98125,47.7117,-122.326,265000.0,SEATTLE,WA
18648,20732,98106,47.5374,-122.357,395000.0,SEATTLE,WA
18649,20733,98133,47.7348,-122.347,286308.0,SEATTLE,WA
18650,20734,98118,47.5592,-122.284,370000.0,SEATTLE,WA
18651,20735,98117,47.6764,-122.392,1080000.0,SEATTLE,WA
18652,20736,98002,47.3451,-122.209,298900.0,AUBURN,WA
18653,20737,98029,47.5416,-121.994,775000.0,ISSAQUAH,WA
18654,20738,98027,47.50100000000001,-121.902,790000.0,ISSAQUAH,WA
18655,20739,98115,47.6843,-122.305,1050000.0,SEATTLE,WA
18656,20740,98034,47.717,-122.19,249000.0,KIRKLAND,WA
18657,20741,98030,47.3564,-122.198,348000.0,KENT,WA
18658,20742,98038,47.3658,-122.037,358000.0,MAPLE VALLEY,WA
18659,20743,98001,47.2671,-122.256,260000.0,AUBURN,WA
18660,20745,98052,47.7065,-122.118,739000.0,REDMOND,WA
18661,20747,98055,47.4487,-122.205,462000.0,RENTON,WA
18662,20748,98198,47.36,-122.318,380000.0,SEATTLE,WA
18663,20749,98198,47.3574,-122.318,770000.0,SEATTLE,WA
18664,20750,98056,47.5286,-122.187,641000.0,RENTON,WA
18665,20752,98022,47.1967,-121.966,369000.0,ENUMCLAW,WA
18666,20753,98109,47.6435,-122.354,1110000.0,SEATTLE,WA
18667,20754,98133,47.7384,-122.348,357000.0,SEATTLE,WA
18668,20755,98102,47.6298,-122.321,650000.0,SEATTLE,WA
18669,20757,98155,47.7484,-122.322,345000.0,SEATTLE,WA
18670,20758,98058,47.4593,-122.136,479950.0,RENTON,WA
18671,20759,98065,47.5169,-121.884,660000.0,SNOQUALMIE,WA
18672,20760,98006,47.5424,-122.12,800000.0,BELLEVUE,WA
18673,20761,98030,47.3689,-122.175,253101.0,KENT,WA
18674,20762,98118,47.562,-122.292,555000.0,SEATTLE,WA
18675,20763,98133,47.7076,-122.342,240000.0,SEATTLE,WA
18676,20764,98133,47.7076,-122.342,380000.0,SEATTLE,WA
18677,20765,98103,47.695,-122.343,239000.0,SEATTLE,WA
18678,20766,98136,47.532,-122.384,760000.0,SEATTLE,WA
18679,20767,98019,47.7327,-121.966,430000.0,DUVALL,WA
18680,20768,98053,47.6942,-122.016,660000.0,REDMOND,WA
18681,20769,98146,47.5017,-122.34,399963.0,SEATTLE,WA
18682,20770,98122,47.6023,-122.314,411000.0,SEATTLE,WA
18683,20772,98126,47.5432,-122.376,469950.0,SEATTLE,WA
18684,20774,98092,47.2596,-122.194,425996.0,AUBURN,WA
18685,20775,98074,47.6057,-122.047,760005.0,SAMMAMISH,WA
18686,20776,98112,47.6205,-122.299,699999.0,SEATTLE,WA
18687,20777,98122,47.6088,-122.311,749950.0,SEATTLE,WA
18688,20778,98103,47.6951,-122.346,674600.0,SEATTLE,WA
18689,20779,98103,47.6489,-122.335,450000.0,SEATTLE,WA
18690,20780,98030,47.3774,-122.186,272000.0,KENT,WA
18691,20781,98106,47.5772,-122.409,450000.0,SEATTLE,WA
18692,20782,98116,47.5633,-122.385,643950.0,SEATTLE,WA
18693,20783,98133,47.7731,-122.343,290000.0,SEATTLE,WA
18694,20784,98133,47.7108,-122.332,378000.0,SEATTLE,WA
18695,20785,98053,47.7158,-122.016,728050.0,REDMOND,WA
18696,20786,98001,47.2904,-122.264,499160.0,AUBURN,WA
18697,20787,98072,47.7711,-122.168,536000.0,WOODINVILLE,WA
18698,20788,98038,47.3455,-122.023,419900.0,MAPLE VALLEY,WA
18699,20789,98117,47.6908,-122.365,469000.0,SEATTLE,WA
18700,20790,98030,47.3573,-122.202,374000.0,KENT,WA
18701,20791,98108,47.5669,-122.297,182568.0,SEATTLE,WA
18702,20792,98092,47.3307,-122.188,334888.0,AUBURN,WA
18703,20794,98038,47.3494,-122.042,383000.0,MAPLE VALLEY,WA
18704,20796,98038,47.3706,-122.017,351999.0,MAPLE VALLEY,WA
18705,20797,98109,47.6377,-122.342,1330000.0,SEATTLE,WA
18706,20798,98038,47.3568,-122.056,312000.0,MAPLE VALLEY,WA
18707,20799,98027,47.5381,-122.046,674950.0,ISSAQUAH,WA
18708,20800,98052,47.6467,-122.118,1110000.0,REDMOND,WA
18709,20801,98107,47.6543,-122.358,415000.0,SEATTLE,WA
