,Unnamed: 0,zipcode,lat,long,price_est,city,statecode,sqft_living,floors,waterfront,viewed_by_buyer,condition,yr_built
14981,16653,98003,47.2575,-122.305,190500.0,FEDERAL WAY,WA,1390.0,1.0,0.0,0.0,3.0,1980.0
14982,16654,98027,47.549,-122.096,808000.0,ISSAQUAH,WA,3340.0,2.0,0.0,0.0,3.0,1996.0
14983,16655,98133,47.7413,-122.354,500000.0,SEATTLE,WA,2040.0,2.0,0.0,0.0,3.0,1998.0
14984,16656,98075,47.5895,-121.994,775000.0,SAMMAMISH,WA,3010.0,2.0,0.0,0.0,3.0,1996.0
14985,16657,98133,47.7737,-122.35,300000.0,SEATTLE,WA,2110.0,1.0,0.0,0.0,3.0,1962.0
14986,16658,98133,47.7737,-122.35,496000.0,SEATTLE,WA,2110.0,1.0,0.0,0.0,3.0,1962.0
14987,16659,98038,47.3547,-122.003,448000.0,MAPLE VALLEY,WA,,,,,,
14988,16661,98136,47.5445,-122.391,464600.0,SEATTLE,WA,1120.0,1.0,0.0,0.0,4.0,1925.0
14989,16662,98122,47.6108,-122.303,590000.0,SEATTLE,WA,1530.0,2.0,0.0,0.0,3.0,1901.0
14990,16663,98118,47.5491,-122.276,399000.0,SEATTLE,WA,1800.0,2.0,0.0,0.0,3.0,2004.0
14991,16664,98118,47.5669,-122.283,305000.0,SEATTLE,WA,1030.0,1.0,0.0,0.0,3.0,1925.0
14992,16665,98034,47.7291,-122.202,478000.0,KIRKLAND,WA,1210.0,1.0,0.0,0.0,3.0,1976.0
14993,16666,98014,47.6928,-121.87,598800.0,CARNATION,WA,1090.0,1.0,0.0,0.0,4.0,1958.0
14994,16667,98155,47.7709,-122.294,430000.0,SEATTLE,WA,1790.0,1.0,0.0,0.0,4.0,1973.0
14995,16668,98118,47.5499,-122.274,433000.0,SEATTLE,WA,1550.0,1.0,0.0,0.0,4.0,1963.0
14996,16669,98058,47.4556,-122.087,420000.0,RENTON,WA,2400.0,1.0,0.0,0.0,3.0,1961.0
14997,16670,98070,47.4421,-122.444,585000.0,VASHON,WA,,,,,,
14998,16671,98055,47.4627,-122.19,255000.0,RENTON,WA,1170.0,1.0,0.0,0.0,4.0,1969.0
14999,16672,98059,47.4794,-122.078,305000.0,RENTON,WA,1120.0,1.0,0.0,0.0,3.0,1961.0
15000,16673,98117,47.6945,-122.368,396000.0,SEATTLE,WA,1040.0,1.0,0.0,0.0,3.0,1944.0
15001,16674,98023,47.3061,-122.349,347500.0,FEDERAL WAY,WA,2460.0,2.0,0.0,0.0,3.0,1989.0
15002,16675,98027,47.5699,-122.092,900000.0,ISSAQUAH,WA,3690.0,2.0,0.0,0.0,3.0,1987.0
15003,16676,98077,47.739,-122.048,425000.0,WOODINVILLE,WA,1960.0,1.0,0.0,0.0,4.0,1982.0
15004,16678,98199,47.6478,-122.396,540000.0,SEATTLE,WA,1670.0,2.0,0.0,0.0,3.0,2002.0
15005,16679,98024,47.5644,-121.898,324950.0,FALL CITY,WA,1340.0,1.0,0.0,0.0,4.0,1974.0
15006,16680,98112,47.63800000000001,-122.306,1050000.0,SEATTLE,WA,2610.0,2.0,0.0,0.0,4.0,1926.0
15007,16681,98003,47.3424,-122.308,221000.0,FEDERAL WAY,WA,1540.0,1.0,0.0,0.0,3.0,1966.0
15008,16682,98125,47.7216,-122.289,405000.0,SEATTLE,WA,1640.0,1.0,0.0,0.0,3.0,1948.0
15009,16683,98004,47.6201,-122.222,1150000.0,BELLEVUE,WA,2100.0,1.0,0.0,0.0,4.0,1953.0
15010,16684,98008,47.6396,-122.112,588000.0,BELLEVUE,WA,1930.0,1.0,0.0,0.0,4.0,1972.0
15011,16685,98001,47.2671,-122.233,234950.0,AUBURN,WA,1430.0,1.0,0.0,0.0,3.0,1994.0
15012,16686,98144,47.5782,-122.292,580000.0,SEATTLE,WA,2430.0,1.0,0.0,0.0,4.0,1928.0
15013,16687,98006,47.5486,-122.189,637000.0,BELLEVUE,WA,2460.0,1.0,0.0,0.0,3.0,1991.0
15014,16688,98199,47.6516,-122.409,704000.0,SEATTLE,WA,2490.0,1.0,0.0,0.0,4.0,1953.0
15015,16689,98168,47.4885,-122.298,210000.0,SEATTLE,WA,880.0,1.0,0.0,0.0,5.0,1938.0
15016,16690,98117,47.6789,-122.363,772000.0,SEATTLE,WA,2110.0,2.0,0.0,0.0,3.0,2000.0
15017,16691,98117,47.6885,-122.381,763000.0,SEATTLE,WA,1850.0,2.0,0.0,0.0,5.0,1941.0
15018,16692,98030,47.3722,-122.185,213500.0,KENT,WA,2060.0,1.0,0.0,0.0,4.0,1930.0
15019,16693,98155,47.7689,-122.315,255000.0,SEATTLE,WA,1360.0,1.0,0.0,0.0,4.0,1924.0
15020,16694,98033,47.6976,-122.166,423500.0,KIRKLAND,WA,2000.0,1.0,0.0,0.0,3.0,1978.0
15021,16695,98177,47.7617,-122.378,520000.0,SEATTLE,WA,1810.0,1.0,0.0,0.0,3.0,1954.0
15022,16696,98075,47.5791,-122.048,550000.0,SAMMAMISH,WA,2230.0,1.0,0.0,0.0,4.0,1977.0
15023,16697,98116,47.5705,-122.406,795000.0,SEATTLE,WA,1820.0,1.0,0.0,0.0,3.0,1997.0
15024,16698,98072,47.7738,-122.158,495000.0,WOODINVILLE,WA,2740.0,2.0,0.0,0.0,3.0,2003.0
15025,16699,98058,47.434,-122.109,455000.0,RENTON,WA,2710.0,2.0,0.0,0.0,3.0,1997.0
15026,16700,98032,47.3897,-122.236,85000.0,KENT,WA,910.0,1.0,0.0,0.0,3.0,1947.0
15027,16701,98055,47.4836,-122.214,239000.0,RENTON,WA,1980.0,1.0,0.0,0.0,2.0,1924.0
15028,16702,98023,47.32899999999999,-122.343,184900.0,FEDERAL WAY,WA,1040.0,1.0,0.0,0.0,3.0,1959.0
15029,16703,98058,47.4437,-122.124,386000.0,RENTON,WA,2810.0,1.0,0.0,0.0,3.0,1979.0
15030,16704,98133,47.7695,-122.35,415000.0,SEATTLE,WA,2000.0,2.0,0.0,0.0,3.0,1999.0
15031,16705,98118,47.535,-122.289,387000.0,SEATTLE,WA,1530.0,1.0,0.0,0.0,3.0,1962.0
15032,16707,98166,47.4255,-122.338,685000.0,SEATTLE,WA,3133.0,2.0,0.0,0.0,3.0,1965.0
15033,16708,98168,47.4969,-122.33,340000.0,SEATTLE,WA,2020.0,1.0,0.0,0.0,3.0,1941.0
15034,16709,98118,47.5547,-122.272,422000.0,SEATTLE,WA,750.0,1.0,0.0,0.0,4.0,1926.0
15035,16710,98011,47.7433,-122.196,442000.0,BOTHELL,WA,1980.0,2.0,0.0,0.0,3.0,1994.0
15036,16711,98168,47.5095,-122.331,280000.0,SEATTLE,WA,1200.0,1.0,0.0,0.0,3.0,1943.0
15037,16712,98033,47.69300000000001,-122.202,1150000.0,KIRKLAND,WA,3580.0,2.0,0.0,0.0,3.0,2000.0
15038,16713,98022,47.1956,-121.985,279000.0,ENUMCLAW,WA,2010.0,2.0,0.0,0.0,3.0,1990.0
15039,16714,98103,47.6624,-122.349,569000.0,SEATTLE,WA,1730.0,1.0,0.0,0.0,5.0,1924.0
15040,16716,98032,47.39,-122.236,209950.0,KENT,WA,860.0,1.0,0.0,0.0,3.0,1960.0
15041,16717,98177,47.7153,-122.361,468000.0,SEATTLE,WA,1370.0,1.0,0.0,0.0,3.0,1939.0
15042,16718,98198,47.3959,-122.309,237100.0,SEATTLE,WA,1360.0,1.0,0.0,0.0,3.0,1963.0
15043,16719,98003,47.2634,-122.312,336000.0,FEDERAL WAY,WA,2530.0,2.0,0.0,0.0,3.0,1993.0
15044,16720,98144,47.593,-122.293,500000.0,SEATTLE,WA,1680.0,2.0,0.0,0.0,4.0,1900.0
15045,16721,98055,47.4447,-122.188,290000.0,RENTON,WA,1580.0,2.0,0.0,0.0,3.0,1995.0
15046,16723,98126,47.5297,-122.381,365000.0,SEATTLE,WA,1600.0,1.0,0.0,0.0,3.0,1927.0
15047,16724,98092,47.3156,-122.128,146300.0,AUBURN,WA,1200.0,1.0,0.0,0.0,5.0,1975.0
15048,16725,98005,47.5938,-122.154,554000.0,BELLEVUE,WA,1760.0,1.0,0.0,0.0,3.0,1977.0
15049,16726,98034,47.725,-122.2,424000.0,KIRKLAND,WA,1670.0,1.0,0.0,0.0,3.0,1972.0
15050,16727,98027,47.5524,-122.078,1350000.0,ISSAQUAH,WA,,,,,,
15051,16728,98115,47.6868,-122.285,508500.0,SEATTLE,WA,1800.0,1.0,0.0,0.0,4.0,1950.0
15052,16729,98042,47.3639,-122.08,244500.0,KENT,WA,1210.0,1.0,0.0,0.0,3.0,1985.0
15053,16730,98055,47.4336,-122.195,206000.0,RENTON,WA,1280.0,2.0,0.0,0.0,3.0,2005.0
15054,16731,98177,47.7053,-122.374,643500.0,SEATTLE,WA,1650.0,2.0,0.0,0.0,3.0,1945.0
15055,16732,98133,47.7358,-122.342,372500.0,SEATTLE,WA,1590.0,2.0,0.0,0.0,4.0,1922.0
15056,16733,98107,47.6735,-122.362,630000.0,SEATTLE,WA,,,,,,
15057,16734,98029,47.5472,-121.994,418000.0,ISSAQUAH,WA,1500.0,2.0,0.0,0.0,3.0,2005.0
15058,16735,98030,47.3803,-122.184,425000.0,KENT,WA,2689.0,2.0,0.0,0.0,3.0,2006.0
15059,16736,98027,47.5398,-121.997,800000.0,ISSAQUAH,WA,3250.0,2.0,0.0,0.0,3.0,2007.0
15060,16737,98168,47.4745,-122.295,208000.0,SEATTLE,WA,960.0,1.0,0.0,0.0,3.0,1951.0
15061,16738,98075,47.5779,-122.044,476000.0,SAMMAMISH,WA,1650.0,1.0,0.0,0.0,4.0,1977.0
15062,16739,98023,47.2779,-122.347,277500.0,FEDERAL WAY,WA,1690.0,2.0,0.0,0.0,3.0,2003.0
15063,16740,98027,47.4734,-121.999,478000.0,ISSAQUAH,WA,2790.0,1.0,0.0,0.0,4.0,1970.0
15064,16741,98122,47.6154,-122.291,890000.0,SEATTLE,WA,2310.0,3.0,0.0,0.0,5.0,1979.0
15065,16742,98199,47.651,-122.384,450000.0,SEATTLE,WA,1790.0,3.0,0.0,0.0,3.0,2000.0
15066,16743,98003,47.3266,-122.334,205000.0,FEDERAL WAY,WA,1230.0,1.0,0.0,0.0,3.0,1965.0
15067,16744,98115,47.6884,-122.322,665000.0,SEATTLE,WA,1620.0,1.0,0.0,0.0,5.0,1929.0
15068,16745,98133,47.7456,-122.351,518000.0,SEATTLE,WA,2440.0,1.0,0.0,0.0,5.0,1966.0
15069,16746,98033,47.7019,-122.171,465000.0,KIRKLAND,WA,2100.0,2.0,0.0,0.0,3.0,1979.0
15070,16747,98092,47.3355,-122.168,330000.0,AUBURN,WA,3040.0,2.0,0.0,0.0,3.0,2003.0
15071,16748,98056,47.5139,-122.189,449400.0,RENTON,WA,2490.0,2.0,0.0,0.0,3.0,2007.0
15072,16749,98053,47.7185,-122.024,829000.0,REDMOND,WA,2690.0,1.0,0.0,0.0,3.0,2007.0
15073,16750,98034,47.7108,-122.239,450000.0,KIRKLAND,WA,2190.0,1.0,0.0,0.0,3.0,1964.0
15074,16751,98059,47.4806,-122.163,310000.0,RENTON,WA,1490.0,1.0,0.0,0.0,5.0,1959.0
15075,16752,98072,47.7221,-122.12,615000.0,WOODINVILLE,WA,2530.0,2.0,0.0,0.0,4.0,1985.0
15076,16753,98103,47.6798,-122.352,605000.0,SEATTLE,WA,2060.0,1.0,0.0,0.0,4.0,1947.0
15077,16754,98027,47.4635,-121.991,437500.0,ISSAQUAH,WA,1970.0,2.0,0.0,0.0,4.0,1977.0
15078,16755,98117,47.6902,-122.388,545000.0,SEATTLE,WA,1400.0,1.0,0.0,0.0,4.0,1925.0
15079,16756,98052,47.7213,-122.12,770000.0,REDMOND,WA,3680.0,1.0,0.0,0.0,3.0,1985.0
15080,16757,98052,47.6373,-122.105,600000.0,REDMOND,WA,3000.0,2.0,0.0,0.0,4.0,1975.0
15081,16758,98103,47.6741,-122.354,560000.0,SEATTLE,WA,1440.0,2.0,0.0,0.0,3.0,1910.0
15082,16760,98117,47.687,-122.378,457000.0,SEATTLE,WA,1170.0,1.0,0.0,0.0,4.0,1924.0
15083,16761,98117,47.6926,-122.363,585000.0,SEATTLE,WA,1770.0,1.0,0.0,0.0,3.0,1949.0
15084,16762,98027,47.5397,-122.054,560000.0,ISSAQUAH,WA,1860.0,1.0,0.0,0.0,3.0,1985.0
15085,16763,98116,47.5686,-122.389,345000.0,SEATTLE,WA,770.0,1.0,0.0,0.0,4.0,1917.0
15086,16764,98108,47.557,-122.295,550000.0,SEATTLE,WA,,,,,,
15087,16765,98038,47.3555,-122.003,589950.0,MAPLE VALLEY,WA,3190.0,2.0,0.0,0.0,3.0,2006.0
15088,16766,98059,47.5009,-122.143,327000.0,RENTON,WA,1320.0,1.0,0.0,0.0,3.0,1970.0
15089,16769,98107,47.6713,-122.383,425000.0,SEATTLE,WA,1140.0,3.0,0.0,0.0,3.0,2007.0
15090,16770,98034,47.7151,-122.211,350000.0,KIRKLAND,WA,860.0,1.0,0.0,0.0,3.0,1973.0
15091,16772,98040,47.5651,-122.221,750000.0,MERCER ISLAND,WA,2160.0,1.0,0.0,0.0,3.0,1961.0
15092,16773,98031,47.4215,-122.203,240000.0,KENT,WA,1450.0,1.0,0.0,0.0,4.0,1963.0
15093,16774,98023,47.3123,-122.389,400000.0,FEDERAL WAY,WA,1830.0,1.0,0.0,0.0,4.0,1978.0
15094,16775,98023,47.29,-122.368,230000.0,FEDERAL WAY,WA,1630.0,1.0,0.0,0.0,5.0,1980.0
15095,16776,98031,47.4124,-122.204,372000.0,KENT,WA,2500.0,2.0,0.0,0.0,3.0,1990.0
15096,16777,98133,47.7325,-122.337,459500.0,SEATTLE,WA,1470.0,1.0,0.0,0.0,3.0,1984.0
15097,16778,98056,47.5255,-122.173,582000.0,RENTON,WA,2380.0,2.0,0.0,0.0,4.0,1995.0
15098,16779,98034,47.7216,-122.219,465000.0,KIRKLAND,WA,2170.0,1.0,0.0,0.0,3.0,1969.0
15099,16780,98058,47.435,-122.16,386000.0,RENTON,WA,2120.0,1.0,0.0,0.0,3.0,1991.0
15100,16781,98007,47.6179,-122.141,546000.0,BELLEVUE,WA,1530.0,2.0,0.0,0.0,3.0,1998.0
15101,16782,98001,47.3073,-122.272,278000.0,AUBURN,WA,2710.0,1.0,0.0,0.0,4.0,1965.0
15102,16783,98065,47.5336,-121.855,540000.0,SNOQUALMIE,WA,2860.0,2.0,0.0,0.0,3.0,2004.0
15103,16784,98065,47.5204,-121.829,529000.0,SNOQUALMIE,WA,2800.0,2.0,0.0,0.0,3.0,1934.0
15104,16785,98177,47.7055,-122.372,554000.0,SEATTLE,WA,1120.0,1.0,0.0,0.0,3.0,1946.0
15105,16786,98001,47.3404,-122.28,210000.0,AUBURN,WA,1730.0,1.0,0.0,0.0,3.0,1963.0
15106,16787,98032,47.3759,-122.238,225000.0,KENT,WA,1010.0,1.0,0.0,0.0,4.0,1926.0
15107,16788,98074,47.6262,-122.045,561600.0,SAMMAMISH,WA,2350.0,2.0,0.0,0.0,3.0,1990.0
15108,16791,98074,47.6051,-122.053,1020000.0,SAMMAMISH,WA,4060.0,2.0,0.0,0.0,3.0,2002.0
15109,16792,98001,47.2958,-122.285,150000.0,AUBURN,WA,1310.0,1.0,0.0,0.0,3.0,1962.0
15110,16793,98136,47.5468,-122.386,400950.0,SEATTLE,WA,2320.0,1.0,0.0,0.0,3.0,1948.0
15111,16794,98074,47.6475,-122.07,620000.0,SAMMAMISH,WA,2210.0,2.0,0.0,0.0,3.0,1985.0
15112,16795,98166,47.4333,-122.347,449000.0,SEATTLE,WA,2090.0,1.0,0.0,0.0,4.0,1941.0
15113,16796,98115,47.6818,-122.311,630000.0,SEATTLE,WA,,,,,,
15114,16797,98133,47.7475,-122.342,336000.0,SEATTLE,WA,1180.0,1.0,0.0,0.0,4.0,1949.0
15115,16798,98092,47.3384,-122.164,299950.0,AUBURN,WA,1560.0,1.0,0.0,0.0,4.0,1965.0
15116,16799,98133,47.765,-122.335,352500.0,SEATTLE,WA,1970.0,1.0,0.0,0.0,3.0,1962.0
15117,16800,98055,47.484,-122.211,150000.0,RENTON,WA,840.0,1.0,0.0,0.0,3.0,1925.0
15118,16801,98055,47.484,-122.211,175000.0,RENTON,WA,840.0,1.0,0.0,0.0,3.0,1925.0
15119,16802,98023,47.3066,-122.394,305000.0,FEDERAL WAY,WA,1830.0,1.0,0.0,0.0,3.0,1989.0
15120,16804,98117,47.6858,-122.385,607500.0,SEATTLE,WA,1800.0,1.0,0.0,0.0,3.0,1941.0
15121,16805,98117,47.6959,-122.365,505000.0,SEATTLE,WA,1250.0,1.0,0.0,0.0,3.0,1920.0
15122,16806,98198,47.4118,-122.314,280500.0,SEATTLE,WA,2440.0,1.0,0.0,0.0,4.0,1962.0
15123,16807,98058,47.4602,-122.152,610000.0,RENTON,WA,,,,,,
15124,16808,98042,47.3809,-122.098,381000.0,KENT,WA,3060.0,2.0,0.0,0.0,3.0,2003.0
15125,16809,98077,47.7466,-122.076,482000.0,WOODINVILLE,WA,2230.0,1.0,0.0,0.0,3.0,1978.0
15126,16810,98034,47.7279,-122.192,379950.0,KIRKLAND,WA,1270.0,1.0,0.0,0.0,3.0,1977.0
15127,16812,98053,47.6365,-121.972,425000.0,REDMOND,WA,1580.0,1.0,0.0,0.0,3.0,1992.0
15128,16813,98053,47.6555,-122.042,580000.0,REDMOND,WA,2570.0,2.0,0.0,0.0,4.0,1980.0
15129,16814,98004,47.6021,-122.202,605000.0,BELLEVUE,WA,860.0,1.0,0.0,0.0,3.0,1952.0
15130,16815,98126,47.5472,-122.372,194000.0,SEATTLE,WA,820.0,1.0,0.0,0.0,3.0,2007.0
15131,16816,98074,47.6364,-122.03,546200.0,SAMMAMISH,WA,2090.0,2.0,0.0,0.0,3.0,1987.0
15132,16817,98040,47.5569,-122.225,1400000.0,MERCER ISLAND,WA,,,,,,
15133,16818,98059,47.4913,-122.143,315000.0,RENTON,WA,1860.0,1.0,0.0,0.0,4.0,1961.0
15134,16819,98116,47.5751,-122.393,465000.0,SEATTLE,WA,900.0,1.0,0.0,0.0,5.0,1941.0
15135,16820,98010,47.3537,-121.939,330000.0,BLACK DIAMOND,WA,1160.0,1.0,0.0,0.0,3.0,1963.0
15136,16821,98052,47.6859,-122.109,795000.0,REDMOND,WA,3100.0,2.0,0.0,0.0,3.0,1998.0
15137,16822,98058,47.4576,-122.16,265000.0,RENTON,WA,2300.0,1.0,0.0,0.0,3.0,1977.0
15138,16824,98146,47.4952,-122.34,126500.0,SEATTLE,WA,1130.0,1.0,0.0,0.0,3.0,1942.0
15139,16825,98052,47.7036,-122.125,760000.0,REDMOND,WA,2920.0,2.0,0.0,0.0,3.0,2004.0
15140,16826,98112,47.6193,-122.304,540000.0,SEATTLE,WA,1230.0,2.0,0.0,0.0,3.0,2009.0
15141,16827,98028,47.7762,-122.257,446000.0,KENMORE,WA,2190.0,1.0,0.0,0.0,5.0,1978.0
15142,16829,98034,47.7236,-122.174,379000.0,KIRKLAND,WA,1500.0,1.0,0.0,0.0,3.0,1972.0
15143,16831,98075,47.5979,-121.974,800000.0,SAMMAMISH,WA,3150.0,2.0,0.0,0.0,3.0,2004.0
15144,16832,98042,47.3427,-122.087,260000.0,KENT,WA,1300.0,1.0,0.0,0.0,3.0,1962.0
15145,16833,98040,47.5735,-122.208,820000.0,MERCER ISLAND,WA,3160.0,1.0,0.0,0.0,4.0,1960.0
15146,16835,98034,47.7184,-122.226,392000.0,KIRKLAND,WA,1790.0,1.0,0.0,0.0,3.0,1974.0
15147,16836,98075,47.5997,-122.016,465000.0,SAMMAMISH,WA,1650.0,2.0,0.0,0.0,3.0,1999.0
15148,16837,98052,47.6958,-122.12,449950.0,REDMOND,WA,2070.0,1.0,0.0,0.0,4.0,1977.0
15149,16838,98103,47.6931,-122.352,520000.0,SEATTLE,WA,1580.0,1.0,0.0,0.0,5.0,1923.0
15150,16839,98008,47.6219,-122.109,546800.0,BELLEVUE,WA,2170.0,1.0,0.0,0.0,3.0,1975.0
15151,16840,98004,47.6381,-122.205,825000.0,BELLEVUE,WA,2220.0,1.0,0.0,0.0,3.0,1953.0
15152,16841,98155,47.743,-122.328,337000.0,SEATTLE,WA,1440.0,1.0,0.0,0.0,3.0,1985.0
15153,16842,98117,47.7003,-122.362,333000.0,SEATTLE,WA,720.0,1.0,0.0,0.0,3.0,1942.0
15154,16843,98116,47.5788,-122.41,380000.0,SEATTLE,WA,1120.0,2.0,0.0,0.0,3.0,2004.0
15155,16844,98003,47.2674,-122.306,280000.0,FEDERAL WAY,WA,1970.0,2.0,0.0,0.0,3.0,1992.0
15156,16845,98022,47.1948,-121.999,202000.0,ENUMCLAW,WA,1420.0,1.0,0.0,0.0,4.0,1990.0
15157,16846,98075,47.5973,-122.034,585000.0,SAMMAMISH,WA,2250.0,2.0,0.0,0.0,3.0,2001.0
15158,16847,98056,47.4841,-122.19,435000.0,RENTON,WA,2630.0,1.0,0.0,1.0,4.0,1956.0
15159,16849,98144,47.5939,-122.302,364000.0,SEATTLE,WA,1280.0,2.0,0.0,0.0,3.0,1992.0
15160,16850,98115,47.7,-122.299,300000.0,SEATTLE,WA,1260.0,1.0,0.0,0.0,3.0,1946.0
15161,16851,98053,47.7196,-122.022,558000.0,REDMOND,WA,1930.0,1.0,0.0,0.0,3.0,2006.0
15162,16852,98055,47.4759,-122.212,199950.0,RENTON,WA,1048.0,1.0,0.0,0.0,3.0,1942.0
15163,16853,98006,47.5484,-122.172,515000.0,BELLEVUE,WA,1640.0,1.0,0.0,0.0,4.0,1962.0
15164,16854,98136,47.5382,-122.391,590000.0,SEATTLE,WA,2380.0,2.0,0.0,0.0,3.0,2004.0
15165,16855,98005,47.613,-122.167,813500.0,BELLEVUE,WA,2530.0,1.0,0.0,0.0,5.0,1964.0
15166,16856,98033,47.6934,-122.161,725000.0,KIRKLAND,WA,2700.0,2.0,0.0,0.0,4.0,1992.0
15167,16857,98074,47.631,-122.061,490000.0,SAMMAMISH,WA,2330.0,1.0,0.0,0.0,3.0,1971.0
15168,16858,98022,47.1927,-122.011,277000.0,ENUMCLAW,WA,2160.0,2.0,0.0,0.0,3.0,1994.0
15169,16859,98010,47.3458,-121.948,325000.0,BLACK DIAMOND,WA,1470.0,1.0,0.0,0.0,3.0,1976.0
15170,16860,98033,47.6883,-122.168,649800.0,KIRKLAND,WA,2280.0,2.0,0.0,0.0,3.0,1995.0
15171,16861,98122,47.6029,-122.307,425000.0,SEATTLE,WA,1280.0,1.0,0.0,0.0,3.0,1903.0
15172,16862,98117,47.6926,-122.365,460000.0,SEATTLE,WA,850.0,1.0,0.0,0.0,3.0,1975.0
15173,16864,98177,47.7708,-122.362,469000.0,SEATTLE,WA,2690.0,1.0,0.0,0.0,3.0,1960.0
15174,16865,98117,47.6823,-122.371,566000.0,SEATTLE,WA,2440.0,1.0,0.0,0.0,3.0,1954.0
15175,16866,98059,47.4938,-122.161,407500.0,RENTON,WA,1930.0,2.0,0.0,0.0,3.0,1996.0
15176,16867,98125,47.7171,-122.307,353500.0,SEATTLE,WA,800.0,1.0,0.0,0.0,3.0,1942.0
15177,16868,98059,47.4749,-122.092,524000.0,RENTON,WA,2430.0,1.0,0.0,0.0,3.0,1974.0
15178,16869,98010,47.3125,-121.998,264950.0,BLACK DIAMOND,WA,1990.0,2.0,0.0,0.0,3.0,1994.0
15179,16870,98011,47.739,-122.203,547500.0,BOTHELL,WA,2550.0,2.0,0.0,0.0,3.0,1990.0
15180,16871,98038,47.3504,-122.035,264500.0,MAPLE VALLEY,WA,1370.0,2.0,0.0,0.0,3.0,1993.0
15181,16872,98008,47.5866,-122.118,507500.0,BELLEVUE,WA,2020.0,1.0,0.0,0.0,3.0,1963.0
15182,16873,98116,47.5812,-122.403,560000.0,SEATTLE,WA,1560.0,2.0,0.0,0.0,3.0,2006.0
15183,16875,98122,47.6056,-122.311,835000.0,SEATTLE,WA,,,,,,
15184,16876,98108,47.5658,-122.318,440000.0,SEATTLE,WA,2120.0,1.0,0.0,0.0,4.0,1949.0
15185,16877,98199,47.642,-122.405,1020000.0,SEATTLE,WA,,,,,,
15186,16878,98178,47.5094,-122.244,300000.0,SEATTLE,WA,,,,,,
15187,16880,98118,47.5543,-122.268,986000.0,SEATTLE,WA,2840.0,2.0,0.0,0.0,3.0,1910.0
15188,16881,98178,47.5107,-122.257,315000.0,SEATTLE,WA,2080.0,1.0,0.0,0.0,3.0,1950.0
15189,16882,98031,47.3968,-122.171,320000.0,KENT,WA,2070.0,2.0,0.0,0.0,3.0,1996.0
15190,16883,98059,47.5229,-122.152,972000.0,RENTON,WA,4010.0,2.0,0.0,0.0,3.0,2003.0
15191,16884,98040,47.5419,-122.214,760000.0,MERCER ISLAND,WA,2190.0,1.0,0.0,0.0,4.0,1957.0
15192,16885,98168,47.4738,-122.264,265000.0,SEATTLE,WA,1730.0,2.0,0.0,0.0,3.0,1920.0
15193,16886,98126,47.5318,-122.379,355000.0,SEATTLE,WA,1250.0,1.0,0.0,0.0,3.0,1948.0
15194,16887,98106,47.5435,-122.359,300000.0,SEATTLE,WA,1300.0,1.0,0.0,0.0,3.0,1927.0
15195,16888,98034,47.7334,-122.168,474950.0,KIRKLAND,WA,2080.0,1.0,0.0,0.0,4.0,1975.0
15196,16889,98014,47.698,-121.92,470000.0,CARNATION,WA,2180.0,2.0,0.0,0.0,4.0,1977.0
15197,16890,98033,47.6576,-122.186,437500.0,KIRKLAND,WA,1630.0,1.0,0.0,0.0,3.0,1969.0
15198,16891,98117,47.6808,-122.38,520000.0,SEATTLE,WA,1840.0,1.0,0.0,0.0,3.0,1928.0
15199,16892,98198,47.4224,-122.293,237600.0,SEATTLE,WA,1370.0,1.0,0.0,0.0,4.0,1950.0
15200,16893,98198,47.3793,-122.321,162950.0,SEATTLE,WA,950.0,1.0,0.0,0.0,4.0,1972.0
15201,16894,98024,47.5247,-121.926,457000.0,FALL CITY,WA,1690.0,1.0,0.0,0.0,3.0,1903.0
15202,16895,98006,47.5574,-122.149,635000.0,BELLEVUE,WA,1780.0,1.0,0.0,0.0,4.0,1980.0
15203,16896,98118,47.5683,-122.283,735000.0,SEATTLE,WA,2840.0,1.0,0.0,0.0,4.0,1931.0
15204,16898,98126,47.548,-122.375,346500.0,SEATTLE,WA,1570.0,2.0,0.0,0.0,3.0,2006.0
15205,16899,98074,47.6222,-122.034,655000.0,SAMMAMISH,WA,2370.0,1.0,0.0,0.0,3.0,1984.0
15206,16901,98002,47.2921,-122.215,137000.0,AUBURN,WA,1300.0,1.0,0.0,0.0,4.0,1959.0
15207,16902,98011,47.7378,-122.218,557500.0,BOTHELL,WA,2620.0,2.0,0.0,0.0,3.0,1988.0
15208,16903,98010,47.3397,-121.918,415000.0,BLACK DIAMOND,WA,3060.0,2.0,0.0,0.0,3.0,1992.0
15209,16904,98007,47.6134,-122.152,830000.0,BELLEVUE,WA,2780.0,2.0,0.0,0.0,4.0,1978.0
15210,16905,98077,47.7711,-122.048,949000.0,WOODINVILLE,WA,,,,,,
15211,16906,98052,47.6826,-122.096,420000.0,REDMOND,WA,1310.0,1.0,0.0,0.0,5.0,1986.0
15212,16907,98125,47.7235,-122.326,353000.0,SEATTLE,WA,1100.0,1.0,0.0,0.0,3.0,1951.0
15213,16909,98107,47.6697,-122.392,445700.0,SEATTLE,WA,1270.0,3.0,0.0,0.0,3.0,2001.0
15214,16910,98118,47.5441,-122.273,226000.0,SEATTLE,WA,1270.0,1.0,0.0,0.0,3.0,1918.0
15215,16911,98056,47.5398,-122.178,358000.0,RENTON,WA,890.0,1.0,0.0,0.0,4.0,1960.0
